name,city,address,rating,reviews_count,cuisine,price_range,tripadvisor_url
(23 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d7377714-Reviews-Wah_Ji_Wah-Salmiya_Hawalli_Governorate.html#REVIEWS
(21 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d13778765-Reviews-IL_TERRAZZO-Salmiya_Hawalli_Governorate.html#REVIEWS
(34 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d13204240-Reviews-Calicut_Live-Salmiya_Hawalli_Governorate.html#REVIEWS
(10 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d34433461-Reviews-C_Lounge_Kuwait_Grand_Hotel-Salmiya_Hawalli_Governorate.html#REVIEWS
(86 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d4266069-Reviews-Le_Pain_Quotidien-Salmiya_Hawalli_Governorate.html#REVIEWS
(140 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d4788935-Reviews-P_F_Chang_s-Salmiya_Hawalli_Governorate.html#REVIEWS
(53 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d7707935-Reviews-Gia_Cafe-Salmiya_Hawalli_Governorate.html#REVIEWS
(25 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d5260330-Reviews-Phuket_Thai_Restaurant-Salmiya_Hawalli_Governorate.html#REVIEWS
(37 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d9783410-Reviews-Avanti_Palace-Salmiya_Hawalli_Governorate.html#REVIEWS
(36 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d2189441-Reviews-Atlantis_at_The_Safir_Marina_Hotel-Salmiya_Hawalli_Governorate.html#REVIEWS
(43 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d5003947-Reviews-Melenzane-Salmiya_Hawalli_Governorate.html#REVIEWS
(5 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d17068205-Reviews-Mughal_Mahal_Exotica-Salmiya_Hawalli_Governorate.html#REVIEWS
(10 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d10145162-Reviews-Olivo-Salmiya_Hawalli_Governorate.html#REVIEWS
(21 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d10321621-Reviews-Magnet-Salmiya_Hawalli_Governorate.html#REVIEWS
(32 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d8802183-Reviews-Mughal_Mahal_Hawally-Hawalli_Hawalli_Governorate.html#REVIEWS
(6 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d7704407-Reviews-Al_Habesha_Restaurant-Hawalli_Hawalli_Governorate.html#REVIEWS
(63 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d1817149-Reviews-The_Early_Bird-Hawalli_Hawalli_Governorate.html#REVIEWS
(45 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d4325203-Reviews-Ashas_Kuwait-Hawalli_Hawalli_Governorate.html#REVIEWS
(2 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d15656897-Reviews-Fish_Store-Hawalli_Hawalli_Governorate.html#REVIEWS
(1 review),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d24996238-Reviews-Haiso_Japanese_Thai_Restaurant-Hawalli_Hawalli_Governorate.html#REVIEWS
